,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,ProtocolName,SeriesDate,SeriesDescription,BodyPartExamined,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount
134,Mouse-Mammary,MMC_SJ_1209929,MMC_SJ_1209929,F,1.3.46.670589.11.17169.5.0.6200.2012120609151364500.1,2012-12-06,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.9208.2012120609523640446.1,MR,2m_AP_T1_3D_FFE,2012-12-06,2m_AP_T1_3D_FFE,ABDOMEN,1001.000000,Philips Medical Systems,Achieva,3.2.2,1,164
135,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.8484.2013010412234371150.2,2013-01-04,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.10716.2013010413334334718.2,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,48
136,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.8484.2013010412234371150.2,2013-01-04,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.10716.2013010413085817543.2,MR,2m_AP_T1_3D_FFE,2013-01-04,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
137,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.10972.2013011011251039172.2,2013-01-10,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.14352.2013011012234759379.2,MR,WIP 2m_AP_T1_3D_FFE,2013-01-10,2m_AP_T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,3.2.2,1,48
138,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.10972.2013011011251039172.2,2013-01-10,Preinvasive mammary neoplasia,2,1.3.46.670589.11.17169.5.0.14352.2013011011582207205.2,MR,WIP 2m_AP_T1_3D_FFE,2013-01-10,2m_AP_T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,3.2.2,1,164
139,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.9912.2012121709393634182.2,2012-12-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.4688.2012121710102401956.2,MR,2m_AP_T1_3D_FFE,2012-12-17,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
140,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.9748.2013012412233996191.2,2013-01-24,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.7916.2013012413003326789.2,MR,2m_AP_T1_3D_FFE,2013-01-24,2m_AP_T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,3.2.2,1,164
141,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.10972.2013011411294431272.2,2013-01-14,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.14352.2013011412123864667.2,MR,WIP 2m_AP_T1_3D_FFE,2013-01-14,2m_AP_T1_3D_FFE,ABDOMEN,801.000000,Philips Medical Systems,Achieva,3.2.2,1,164
142,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.6356.2012121908351592112.2,2012-12-19,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.1604.2012121908530801799.2,MR,2m_AP_T1_3D_FFE,2012-12-19,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
143,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.7408.2013010211343407123.2,2013-01-02,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.10716.2013010212194304117.2,MR,2m_AP_T1_3D_FFE,2013-01-02,2m_AP_T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,3.2.2,1,164
144,Mouse-Mammary,MMC_SJ_1211717,MMC_SJ_1211717,F,1.3.46.670589.11.17169.5.0.7096.2013011713323479112.2,2013-01-17,Preinvasive mammary neoplasia,1,1.3.46.670589.11.17169.5.0.9020.2013011714064493429.2,MR,2m_AP_T1_3D_FFE,2013-01-17,2m_AP_T1_3D_FFE,ABDOMEN,301.000000,Philips Medical Systems,Achieva,3.2.2,1,164
145,Mouse-Mammary,MMC_SJ_21167,SJ_21167,F,1.3.46.670589.11.17169.5.0.4180.2010120810483966248,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120811195804011,MR,T1_3D_FFE,2010-12-08,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,44
146,Mouse-Mammary,MMC_SJ_21167,SJ_21167,F,1.3.46.670589.11.17169.5.0.4180.2010120810483966248,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120811282412021,MR,TSE65_trig,2010-12-08,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
147,Mouse-Mammary,MMC_SJ_21167,SJ_21167,F,1.3.46.670589.11.17169.5.0.4180.2010120810483966248,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120811385102098,MR,T1_3D_FFE_LowRes,2010-12-08,T1_3D_FFE_LowRes,ABDOMEN,701.000000,Philips Medical Systems,Achieva,2.6.3,1,16
148,Mouse-Mammary,MMC_SJ_21167,SJ_21167,F,1.3.46.670589.11.17169.5.0.4180.2010120810483966248,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120811062890970,MR,T1_FFE_LowRes_TR1000,2010-12-08,T1_FFE_LowRes_TR1000,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,32
149,Mouse-Mammary,MMC_SJ_18736,SJ_18736,F,1.3.46.670589.11.17169.5.0.2312.2010090909564264281,2010-09-09,,2,1.3.46.670589.11.17169.5.0.7676.2010090910421395363,MR,T1_3D_FFE,2010-09-09,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
150,Mouse-Mammary,MMC_SJ_18736,SJ_18736,F,1.3.46.670589.11.17169.5.0.2312.2010090909564264281,2010-09-09,,2,1.3.46.670589.11.17169.5.0.7676.2010090910505610424,MR,TSE65_trig,2010-09-09,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
151,Mouse-Mammary,MMC_SJ_20451,SJ_20451,F,1.3.46.670589.11.17169.5.0.4884.2010101409210464161,2010-10-14,with DCE,5,1.3.46.670589.11.17169.5.0.7540.2010101410473654016,MR,TSE65_trig,2010-10-14,TSE65_trig,ABDOMEN,801.000000,Philips Medical Systems,Achieva,2.6.3,1,24
152,Mouse-Mammary,MMC_SJ_20451,SJ_20451,F,1.3.46.670589.11.17169.5.0.4884.2010101409210464161,2010-10-14,with DCE,5,1.3.46.670589.11.17169.5.0.7540.2010101410215598843,MR,T1_3D_FFE,2010-10-14,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
153,Mouse-Mammary,MMC_SJ_20451,SJ_20451,F,1.3.46.670589.11.17169.5.0.4884.2010101409210464161,2010-10-14,with DCE,5,1.3.46.670589.11.17169.5.0.7540.2010101410050706802,MR,T1_FFE_LowRes_TR1000,2010-10-14,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
154,Mouse-Mammary,MMC_SJ_20451,SJ_20451,F,1.3.46.670589.11.17169.5.0.4884.2010101409210464161,2010-10-14,with DCE,5,1.3.46.670589.11.17169.5.0.7540.2010101410320923908,MR,T1_3D_FFE,2010-10-14,T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,45
155,Mouse-Mammary,MMC_SJ_20451,SJ_20451,F,1.3.46.670589.11.17169.5.0.4884.2010101409210464161,2010-10-14,with DCE,5,1.3.46.670589.11.17169.5.0.7540.2010101410395289961,MR,T1_3D_FFE,2010-10-14,T1_3D_FFE,ABDOMEN,701.000000,Philips Medical Systems,Achieva,2.6.3,1,45
156,Mouse-Mammary,MMC_SJ_18737,SJ_18737,F,1.3.46.670589.11.17169.5.0.2312.2010090912021453333,2010-09-09,,3,1.3.46.670589.11.17169.5.0.7676.2010090912201443690,MR,T1_FFE_LowRes_TR1000,2010-09-09,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
157,Mouse-Mammary,MMC_SJ_18737,SJ_18737,F,1.3.46.670589.11.17169.5.0.2312.2010090912021453333,2010-09-09,,3,1.3.46.670589.11.17169.5.0.7676.2010090912545828819,MR,TSE65_trig,2010-09-09,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
158,Mouse-Mammary,MMC_SJ_18737,SJ_18737,F,1.3.46.670589.11.17169.5.0.2312.2010090912021453333,2010-09-09,,3,1.3.46.670589.11.17169.5.0.7676.2010090912333179732,MR,T1_3D_FFE,2010-09-09,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
159,Mouse-Mammary,MMC_SJ_18734,SJ_18734,F,1.3.46.670589.11.17169.5.0.4500.2010091511011651278,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091511555031311,MR,T1_3D_FFE,2010-09-15,T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,45
160,Mouse-Mammary,MMC_SJ_18734,SJ_18734,F,1.3.46.670589.11.17169.5.0.4500.2010091511011651278,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091511193443215,MR,T1_FFE_LowRes_TR1000,2010-09-15,T1_FFE_LowRes_TR1000,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,32
161,Mouse-Mammary,MMC_SJ_18734,SJ_18734,F,1.3.46.670589.11.17169.5.0.4500.2010091511011651278,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091512034660366,MR,TSE65_trig,2010-09-15,TSE65_trig,ABDOMEN,701.000000,Philips Medical Systems,Achieva,2.6.3,1,24
162,Mouse-Mammary,MMC_SJ_18734,SJ_18734,F,1.3.46.670589.11.17169.5.0.4500.2010091511011651278,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091511471343256,MR,T1_3D_FFE,2010-09-15,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
163,Mouse-Mammary,MMC_SJ_20160,SJ_20160,F,1.3.46.670589.11.17169.5.0.6060.2010092211025265032,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092211255082327,MR,T1_3D_FFE,2010-09-22,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
164,Mouse-Mammary,MMC_SJ_20160,SJ_20160,F,1.3.46.670589.11.17169.5.0.6060.2010092211025265032,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092211412439392,MR,TSE65_trig,2010-09-22,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
165,Mouse-Mammary,MMC_SJ_20160,SJ_20160,F,1.3.46.670589.11.17169.5.0.6060.2010092211025265032,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092211124912286,MR,T1_FFE_LowRes_TR1000,2010-09-22,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
166,Mouse-Mammary,MMC_SJ_20160,SJ_20160,F,1.3.46.670589.11.17169.5.0.6060.2010092211025265032,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092211334065341,MR,T1_3D_FFE,2010-09-22,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
167,Mouse-Mammary,MMC_SJ_18735,SJ_18735,F,1.3.46.670589.11.17169.5.0.2312.2010090911084543307,2010-09-09,,3,1.3.46.670589.11.17169.5.0.7676.2010090911464656571,MR,TSE65_trig,2010-09-09,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
168,Mouse-Mammary,MMC_SJ_18735,SJ_18735,F,1.3.46.670589.11.17169.5.0.2312.2010090911084543307,2010-09-09,,3,1.3.46.670589.11.17169.5.0.7676.2010090911225734517,MR,T1_FFE_LowRes_TR1000,2010-09-09,T1_FFE_LowRes_TR1000,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,32
169,Mouse-Mammary,MMC_SJ_18735,SJ_18735,F,1.3.46.670589.11.17169.5.0.2312.2010090911084543307,2010-09-09,,3,1.3.46.670589.11.17169.5.0.7676.2010090911385701559,MR,T1_3D_FFE,2010-09-09,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
170,Mouse-Mammary,MMC_SJ_19110,SJ_19110,F,1.3.46.670589.11.17169.5.0.6060.2010092210023890006,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092210351987101,MR,T1_3D_FFE,2010-09-22,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
171,Mouse-Mammary,MMC_SJ_19110,SJ_19110,F,1.3.46.670589.11.17169.5.0.6060.2010092210023890006,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092210432093155,MR,T1_3D_FFE,2010-09-22,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
172,Mouse-Mammary,MMC_SJ_19110,SJ_19110,F,1.3.46.670589.11.17169.5.0.6060.2010092210023890006,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092210510468167,MR,TSE65_trig,2010-09-22,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
173,Mouse-Mammary,MMC_SJ_19110,SJ_19110,F,1.3.46.670589.11.17169.5.0.6060.2010092210023890006,2010-09-22,,4,1.3.46.670589.11.17169.5.0.5780.2010092210193067060,MR,T1_FFE_LowRes_TR1000,2010-09-22,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
174,Mouse-Mammary,MMC_SJ_19112,SJ_19112,F,1.3.46.670589.11.17169.5.0.4500.2010091513093646322,2010-09-15,,2,1.3.46.670589.11.17169.5.0.5748.2010091513441217720,MR,TSE65_trig,2010-09-15,TSE65_trig,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,24
175,Mouse-Mammary,MMC_SJ_19112,SJ_19112,F,1.3.46.670589.11.17169.5.0.4500.2010091513093646322,2010-09-15,,2,1.3.46.670589.11.17169.5.0.5748.2010091513362260708,MR,T1_3D_FFE,2010-09-15,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
176,Mouse-Mammary,MMC_SJ_21160,SJ_21160,F,1.3.46.670589.11.17169.5.0.4180.2010120809275926214,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120810235199881,MR,T1_3D_FFE_LowRes,2010-12-08,T1_3D_FFE_LowRes,ABDOMEN,701.000000,Philips Medical Systems,Achieva,2.6.3,1,16
177,Mouse-Mammary,MMC_SJ_21160,SJ_21160,F,1.3.46.670589.11.17169.5.0.4180.2010120809275926214,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120810030084794,MR,T1_3D_FFE,2010-12-08,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
178,Mouse-Mammary,MMC_SJ_21160,SJ_21160,F,1.3.46.670589.11.17169.5.0.4180.2010120809275926214,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120810112552807,MR,TSE65_trig,2010-12-08,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
179,Mouse-Mammary,MMC_SJ_21160,SJ_21160,F,1.3.46.670589.11.17169.5.0.4180.2010120809275926214,2010-12-08,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010120809454765752,MR,T1_FFE_LowRes_TR1000,2010-12-08,T1_FFE_LowRes_TR1000,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,32
180,Mouse-Mammary,MMC_SJ_19111,SJ_19111,F,1.3.46.670589.11.17169.5.0.4500.2010091512073290304,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091513010231571,MR,T1_3D_FFE,2010-09-15,T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,45
181,Mouse-Mammary,MMC_SJ_19111,SJ_19111,F,1.3.46.670589.11.17169.5.0.4500.2010091512073290304,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091512404568484,MR,T1_3D_FFE,2010-09-15,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
182,Mouse-Mammary,MMC_SJ_19111,SJ_19111,F,1.3.46.670589.11.17169.5.0.4500.2010091512073290304,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091512483515495,MR,TSE65_trig,2010-09-15,TSE65_trig,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,24
183,Mouse-Mammary,MMC_SJ_19111,SJ_19111,F,1.3.46.670589.11.17169.5.0.4500.2010091512073290304,2010-09-15,,4,1.3.46.670589.11.17169.5.0.5748.2010091512222046442,MR,T1_FFE_LowRes_TR1000,2010-09-15,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
184,Mouse-Mammary,MMC_SJ_21165,SJ_21165,F,1.3.46.670589.11.17169.5.0.4180.2010121010095882396,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121011102257039,MR,TSE65_trig,2010-12-10,TSE65_trig,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,24
185,Mouse-Mammary,MMC_SJ_21165,SJ_21165,F,1.3.46.670589.11.17169.5.0.4180.2010121010095882396,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121011201877113,MR,T1_3D_FFE_LowRes,2010-12-10,T1_3D_FFE_LowRes,ABDOMEN,701.000000,Philips Medical Systems,Achieva,2.6.3,1,16
186,Mouse-Mammary,MMC_SJ_21165,SJ_21165,F,1.3.46.670589.11.17169.5.0.4180.2010121010095882396,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121010493448984,MR,T1_FFE_LowRes_TR1000,2010-12-10,T1_FFE_LowRes_TR1000,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,32
187,Mouse-Mammary,MMC_SJ_21165,SJ_21165,F,1.3.46.670589.11.17169.5.0.4180.2010121010095882396,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121011020129026,MR,T1_3D_FFE,2010-12-10,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
188,Mouse-Mammary,MMC_SJ_20161,SJ_20161,F,1.3.46.670589.11.17169.5.0.4884.2010101410553221191,2010-10-14,with DCE,3,1.3.46.670589.11.17169.5.0.7540.2010101411331759135,MR,T1_FFE_LowRes_TR1000,2010-10-14,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
189,Mouse-Mammary,MMC_SJ_20161,SJ_20161,F,1.3.46.670589.11.17169.5.0.4884.2010101410553221191,2010-10-14,with DCE,3,1.3.46.670589.11.17169.5.0.7540.2010101411560192230,MR,TSE65_trig,2010-10-14,TSE65_trig,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,24
190,Mouse-Mammary,MMC_SJ_20161,SJ_20161,F,1.3.46.670589.11.17169.5.0.4884.2010101410553221191,2010-10-14,with DCE,3,1.3.46.670589.11.17169.5.0.7540.2010101411475851176,MR,T1_3D_FFE,2010-10-14,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
191,Mouse-Mammary,MMC_SJ_21169,SJ_21169,F,1.3.46.670589.11.17169.5.0.4180.2010121013090273468,2010-12-10,with DCE,2,1.3.46.670589.11.17169.5.0.6136.2010121013273448519,MR,T1_3D_FFE,2010-12-10,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
192,Mouse-Mammary,MMC_SJ_21169,SJ_21169,F,1.3.46.670589.11.17169.5.0.4180.2010121013090273468,2010-12-10,with DCE,2,1.3.46.670589.11.17169.5.0.6136.2010121013134741478,MR,T1_FFE_LowRes_TR1000,2010-12-10,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
193,Mouse-Mammary,MMC_SJ_21166,SJ_21166,F,1.3.46.670589.11.17169.5.0.4180.2010121011360123430,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121012283482410,MR,T1_3D_FFE_LowRes,2010-12-10,T1_3D_FFE_LowRes,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,16
194,Mouse-Mammary,MMC_SJ_21166,SJ_21166,F,1.3.46.670589.11.17169.5.0.4180.2010121011360123430,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121011555663281,MR,T1_FFE_LowRes_TR1000,2010-12-10,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
195,Mouse-Mammary,MMC_SJ_21166,SJ_21166,F,1.3.46.670589.11.17169.5.0.4180.2010121011360123430,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121012093832323,MR,T1_3D_FFE,2010-12-10,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
196,Mouse-Mammary,MMC_SJ_21166,SJ_21166,F,1.3.46.670589.11.17169.5.0.4180.2010121011360123430,2010-12-10,with DCE,4,1.3.46.670589.11.17169.5.0.6136.2010121012175876335,MR,TSE65_trig,2010-12-10,TSE65_trig,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,24
197,Mouse-Mammary,MMC_SJ_21168,SJ_21168,F,1.3.46.670589.11.17169.5.0.4180.2010120909405907352,2010-12-09,with DCE,5,1.3.46.670589.11.17169.5.0.6136.2010120910301098817,MR,TSE65_trig,2010-12-09,TSE65_trig,ABDOMEN,701.000000,Philips Medical Systems,Achieva,2.6.3,1,24
198,Mouse-Mammary,MMC_SJ_21168,SJ_21168,F,1.3.46.670589.11.17169.5.0.4180.2010120909405907352,2010-12-09,with DCE,5,1.3.46.670589.11.17169.5.0.6136.2010120910400527882,MR,T1_3D_FFE_LowRes,2010-12-09,T1_3D_FFE_LowRes,ABDOMEN,801.000000,Philips Medical Systems,Achieva,2.6.3,1,16
199,Mouse-Mammary,MMC_SJ_21168,SJ_21168,F,1.3.46.670589.11.17169.5.0.4180.2010120909405907352,2010-12-09,with DCE,5,1.3.46.670589.11.17169.5.0.6136.2010120909565080700,MR,T1_FFE_LowRes_TR1000,2010-12-09,T1_FFE_LowRes_TR1000,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,32
200,Mouse-Mammary,MMC_SJ_21168,SJ_21168,F,1.3.46.670589.11.17169.5.0.4180.2010120909405907352,2010-12-09,with DCE,5,1.3.46.670589.11.17169.5.0.6136.2010120910132323741,MR,T1_3D_FFE,2010-12-09,T1_3D_FFE,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,45
201,Mouse-Mammary,MMC_SJ_21168,SJ_21168,F,1.3.46.670589.11.17169.5.0.4180.2010120909405907352,2010-12-09,with DCE,5,1.3.46.670589.11.17169.5.0.6136.2010120910214970753,MR,T1_3D_FFE,2010-12-09,T1_3D_FFE,ABDOMEN,601.000000,Philips Medical Systems,Achieva,2.6.3,1,45
202,Mouse-Mammary,MMC_SJ_20162,SJ_20162,F,1.3.46.670589.11.17169.5.0.4884.2010101412290089227,2010-10-14,with DCE,3,1.3.46.670589.11.17169.5.0.7540.2010101413023212401,MR,TSE65_trig,2010-10-14,TSE65_trig,ABDOMEN,501.000000,Philips Medical Systems,Achieva,2.6.3,1,24
203,Mouse-Mammary,MMC_SJ_20162,SJ_20162,F,1.3.46.670589.11.17169.5.0.4884.2010101412290089227,2010-10-14,with DCE,3,1.3.46.670589.11.17169.5.0.7540.2010101412520262347,MR,T1_3D_FFE,2010-10-14,T1_3D_FFE,ABDOMEN,401.000000,Philips Medical Systems,Achieva,2.6.3,1,45
204,Mouse-Mammary,MMC_SJ_20162,SJ_20162,F,1.3.46.670589.11.17169.5.0.4884.2010101412290089227,2010-10-14,with DCE,3,1.3.46.670589.11.17169.5.0.7540.2010101412385439306,MR,T1_FFE_LowRes_TR1000,2010-10-14,T1_FFE_LowRes_TR1000,ABDOMEN,301.000000,Philips Medical Systems,Achieva,2.6.3,1,32
