,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,ProtocolName,SeriesDate,SeriesDescription,BodyPartExamined,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount
125,Mouse-Astrocytoma,TVD_GBM_IC2_11311045_022311,TVD_GBM_IC2_11311045_022311,M,1.3.46.670589.11.17169.5.0.4584.2011022312420330645.2,2011-02-23,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011022314114860986.2,MR,T1_FFE_PreFA5 SENSE,2011-02-23,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
126,Mouse-Astrocytoma,TVD_GBM_IC2_11311082_021511,TVD_GBM_IC2_11311082_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.4,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512390881054.4,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
127,Mouse-Astrocytoma,TVD_GBM_IC2_11311082_021511,TVD_GBM_IC2_11311082_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.4,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512305717015.4,MR,T1_FFE_Cor_PreC SENSE,2011-02-15,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
128,Mouse-Astrocytoma,TVD_GBM_IC2_11311082_021511,TVD_GBM_IC2_11311082_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.4,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512574228302.4,MR,T1_FFE_Cor_PostC SENSE,2011-02-15,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
129,Mouse-Astrocytoma,TVD_GBM_IC2_11311082_021511,TVD_GBM_IC2_11311082_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.4,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.10364.2012020709270748000.4,MR,sT1_FFE_Subtr,2011-02-15,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
130,Mouse-Astrocytoma,TVD_GBM_IC2_11311082_021511,TVD_GBM_IC2_11311082_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.4,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021511582801965.4,MR,TSE_100_Cor_P4 SENSE,2011-02-15,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
131,Mouse-Astrocytoma,TVD_GBM_IC2_11311082_021511,TVD_GBM_IC2_11311082_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.4,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512383914016.4,MR,T1_FFE_PreFA5 SENSE,2011-02-15,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
132,Mouse-Astrocytoma,TVD_GBM_IC2_11311019_020811,TVD_GBM_IC2_11311019_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.4,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020812003226882.4,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-08,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
133,Mouse-Astrocytoma,TVD_GBM_IC2_11311019_020811,TVD_GBM_IC2_11311019_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.4,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811583112756.4,MR,T1_FFE_PreFA5 SENSE,2011-02-08,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
134,Mouse-Astrocytoma,TVD_GBM_IC2_11311019_020811,TVD_GBM_IC2_11311019_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.4,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811491521699.4,MR,T1_FFE_Cor_PreC SENSE,2011-02-08,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
135,Mouse-Astrocytoma,TVD_GBM_IC2_11311019_020811,TVD_GBM_IC2_11311019_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.4,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.2484.2012020611103543000.4,MR,sT1_FFE_Subtr,2011-02-08,sT1_FFE_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
136,Mouse-Astrocytoma,TVD_GBM_IC2_11311019_020811,TVD_GBM_IC2_11311019_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.4,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811181790649.4,MR,TSE_100_Cor_P4 SENSE,2011-02-08,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
137,Mouse-Astrocytoma,TVD_GBM_IC2_11311019_020811,TVD_GBM_IC2_11311019_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.4,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020811590420777.4,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-08,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,48
138,Mouse-Astrocytoma,TVD_GBM_IC2_11311019_020811,TVD_GBM_IC2_11311019_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020810281157364.4,2011-02-08,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.6148.2011020812190535091.4,MR,T1_FFE_Cor_PostC SENSE,2011-02-08,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
139,Mouse-Astrocytoma,TVD_GBM_U87_4535_121411,TVD_GBM_U87_4535_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.2,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410304015558.2,MR,WIP T1_FFE_PreFA5 SENSE,2011-12-14,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
140,Mouse-Astrocytoma,TVD_GBM_U87_4535_121411,TVD_GBM_U87_4535_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.2,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.9228.2012020711303743000.2,MR,sWIP T1_FFE_Subtr,2011-12-14,sWIP T1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
141,Mouse-Astrocytoma,TVD_GBM_U87_4535_121411,TVD_GBM_U87_4535_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.2,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410530620844.2,MR,WIP T1_FFE_Cor_PostC SENSE,2011-12-14,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
142,Mouse-Astrocytoma,TVD_GBM_U87_4535_121411,TVD_GBM_U87_4535_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.2,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410342762635.2,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2011-12-14,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
143,Mouse-Astrocytoma,TVD_GBM_U87_4535_121411,TVD_GBM_U87_4535_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.2,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121409534775507.2,MR,WIP TSE_100_Cor_P4 SENSE,2011-12-14,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
144,Mouse-Astrocytoma,TVD_GBM_U87_4535_121411,TVD_GBM_U87_4535_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.2,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410230351531.2,MR,WIP T1_FFE_Cor_PreC SENSE,2011-12-14,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
145,Mouse-Astrocytoma,TVD_GBM_IC2_11311072_021811,TVD_GBM_IC2_11311072_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.2,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814574974072.2,MR,T1_FFE_PreFA5 SENSE,2011-02-18,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
146,Mouse-Astrocytoma,TVD_GBM_IC2_11311072_021811,TVD_GBM_IC2_11311072_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.2,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814581832093.2,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-18,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
147,Mouse-Astrocytoma,TVD_GBM_IC2_11311072_021811,TVD_GBM_IC2_11311072_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.2,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814190958965.2,MR,TSE_100_Cor_P4 SENSE,2011-02-18,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
148,Mouse-Astrocytoma,TVD_GBM_IC2_11311072_021811,TVD_GBM_IC2_11311072_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.2,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021815165169302.2,MR,T1_FFE_Cor_PostC SENSE,2011-02-18,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
149,Mouse-Astrocytoma,TVD_GBM_IC2_11311072_021811,TVD_GBM_IC2_11311072_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.2,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814490747990.2,MR,T1_FFE_Cor_PreC SENSE,2011-02-18,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
150,Mouse-Astrocytoma,TVD_GBM_IC2_11311072_021811,TVD_GBM_IC2_11311072_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.2,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9400.2012020611480849000.2,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
151,Mouse-Astrocytoma,TVD_GBM_IC2_11311024_020111,TVD_GBM_IC2_11311024_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.4,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111480776836.4,MR,T1_FFE_Cor_PostC SENSE,2011-02-01,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
152,Mouse-Astrocytoma,TVD_GBM_IC2_11311024_020111,TVD_GBM_IC2_11311024_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.4,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.10748.2012020709125741000.4,MR,sT1_FFE_Subtr,2011-02-01,sT1_FFE_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
153,Mouse-Astrocytoma,TVD_GBM_IC2_11311024_020111,TVD_GBM_IC2_11311024_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.4,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020110494625498.4,MR,TSE_100_Cor_P4 SENSE,2011-02-01,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
154,Mouse-Astrocytoma,TVD_GBM_IC2_11311024_020111,TVD_GBM_IC2_11311024_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.4,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111194384522.4,MR,T1_FFE_Cor_PreC SENSE,2011-02-01,T1_FFE_Cor_PreC SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,48
155,Mouse-Astrocytoma,TVD_GBM_IC2_11311024_020111,TVD_GBM_IC2_11311024_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.4,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111272084549.4,MR,T1_FFE_PreFA5 SENSE,2011-02-01,T1_FFE_PreFA5 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,12
156,Mouse-Astrocytoma,TVD_GBM_IC2_11311024_020111,TVD_GBM_IC2_11311024_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.4,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111293426627.4,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-01,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
157,Mouse-Astrocytoma,TVD_GBM_IC1_070610_22_093010,TVD_GBM_IC1_070610_22_093010,F,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.1,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093012000596532.1,MR,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,2010-09-30,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
158,Mouse-Astrocytoma,TVD_GBM_IC1_070610_22_093010,TVD_GBM_IC1_070610_22_093010,F,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.1,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093012184476741.1,MR,T1_FFE_Cor_PostC SENSE,2010-09-30,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
159,Mouse-Astrocytoma,TVD_GBM_IC1_070610_22_093010,TVD_GBM_IC1_070610_22_093010,F,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.1,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093011593739511.1,MR,T1_FFE_PreFA5 SENSE,2010-09-30,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
160,Mouse-Astrocytoma,TVD_GBM_IC1_070610_22_093010,TVD_GBM_IC1_070610_22_093010,F,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.1,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.8704.2012020612500053000.1,MR,sT1_FFE_Subtr,2010-09-30,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
161,Mouse-Astrocytoma,TVD_GBM_IC1_070610_22_093010,TVD_GBM_IC1_070610_22_093010,F,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.1,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093011505534428.1,MR,T1_FFE_Cor_PreC SENSE,2010-09-30,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
162,Mouse-Astrocytoma,TVD_GBM_IC1_070610_22_093010,TVD_GBM_IC1_070610_22_093010,F,1.3.46.670589.11.17169.5.0.6060.2010093011141718595.1,2010-09-30,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010093011205775404.1,MR,TSE_100_Cor_P4 SENSE,2010-09-30,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
163,Mouse-Astrocytoma,TVD_GBM_IC2_11311010_021511,TVD_GBM_IC2_11311010_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.1,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021511582801965.1,MR,TSE_100_Cor_P4 SENSE,2011-02-15,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
164,Mouse-Astrocytoma,TVD_GBM_IC2_11311010_021511,TVD_GBM_IC2_11311010_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.1,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512383914016.1,MR,T1_FFE_PreFA5 SENSE,2011-02-15,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
165,Mouse-Astrocytoma,TVD_GBM_IC2_11311010_021511,TVD_GBM_IC2_11311010_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.1,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.10364.2012020709270748000.1,MR,sT1_FFE_Subtr,2011-02-15,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
166,Mouse-Astrocytoma,TVD_GBM_IC2_11311010_021511,TVD_GBM_IC2_11311010_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.1,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512305717015.1,MR,T1_FFE_Cor_PreC SENSE,2011-02-15,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
167,Mouse-Astrocytoma,TVD_GBM_IC2_11311010_021511,TVD_GBM_IC2_11311010_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.1,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512390881054.1,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
168,Mouse-Astrocytoma,TVD_GBM_IC2_11311010_021511,TVD_GBM_IC2_11311010_021511,F,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.1,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512574228302.1,MR,T1_FFE_Cor_PostC SENSE,2011-02-15,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
169,Mouse-Astrocytoma,TVD_GBM_IC2_11311022_020111,TVD_GBM_IC2_11311022_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.3,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020110494625498.3,MR,TSE_100_Cor_P4 SENSE,2011-02-01,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
170,Mouse-Astrocytoma,TVD_GBM_IC2_11311022_020111,TVD_GBM_IC2_11311022_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.3,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111272084549.3,MR,T1_FFE_PreFA5 SENSE,2011-02-01,T1_FFE_PreFA5 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,12
171,Mouse-Astrocytoma,TVD_GBM_IC2_11311022_020111,TVD_GBM_IC2_11311022_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.3,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111194384522.3,MR,T1_FFE_Cor_PreC SENSE,2011-02-01,T1_FFE_Cor_PreC SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,48
172,Mouse-Astrocytoma,TVD_GBM_IC2_11311022_020111,TVD_GBM_IC2_11311022_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.3,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111293426627.3,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-01,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
173,Mouse-Astrocytoma,TVD_GBM_IC2_11311022_020111,TVD_GBM_IC2_11311022_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.3,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.10748.2012020709125741000.3,MR,sT1_FFE_Subtr,2011-02-01,sT1_FFE_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
174,Mouse-Astrocytoma,TVD_GBM_IC2_11311022_020111,TVD_GBM_IC2_11311022_020111,F,1.3.46.670589.11.17169.5.0.2964.2011020109561014136.3,2011-02-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5800.2011020111480776836.3,MR,T1_FFE_Cor_PostC SENSE,2011-02-01,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
175,Mouse-Astrocytoma,TVD_GBM_U87_1202795_022312,TVD_GBM_U87_1202795_022312,F,1.3.46.670589.11.17169.5.0.548.2012022309232575113.4,2012-02-23,,6,1.3.46.670589.11.17169.5.0.7588.2012022309584643642.4,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-23,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
176,Mouse-Astrocytoma,TVD_GBM_U87_1202795_022312,TVD_GBM_U87_1202795_022312,F,1.3.46.670589.11.17169.5.0.548.2012022309232575113.4,2012-02-23,,6,1.3.46.670589.11.17169.5.0.10288.2012022311443271000.4,MR,sT1_FFE_Cor_Subtr,2012-02-23,sT1_FFE_Cor_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
177,Mouse-Astrocytoma,TVD_GBM_U87_1202795_022312,TVD_GBM_U87_1202795_022312,F,1.3.46.670589.11.17169.5.0.548.2012022309232575113.4,2012-02-23,,6,1.3.46.670589.11.17169.5.0.7588.2012022310563684980.4,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-23,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
178,Mouse-Astrocytoma,TVD_GBM_U87_1202795_022312,TVD_GBM_U87_1202795_022312,F,1.3.46.670589.11.17169.5.0.548.2012022309232575113.4,2012-02-23,,6,1.3.46.670589.11.17169.5.0.7588.2012022310380336771.4,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-23,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
179,Mouse-Astrocytoma,TVD_GBM_U87_1202795_022312,TVD_GBM_U87_1202795_022312,F,1.3.46.670589.11.17169.5.0.548.2012022309232575113.4,2012-02-23,,6,1.3.46.670589.11.17169.5.0.7588.2012022310353873693.4,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-23,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
180,Mouse-Astrocytoma,TVD_GBM_U87_1202795_022312,TVD_GBM_U87_1202795_022312,F,1.3.46.670589.11.17169.5.0.548.2012022309232575113.4,2012-02-23,,6,1.3.46.670589.11.17169.5.0.7588.2012022310280206666.4,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-23,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
181,Mouse-Astrocytoma,TVD_GBM_U87_1202444_022112,TVD_GBM_U87_1202444_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.1,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110364148330.1,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-21,Dyn22s_AP_TR9/TE3 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,600
182,Mouse-Astrocytoma,TVD_GBM_U87_1202444_022112,TVD_GBM_U87_1202444_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.1,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110551492578.1,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-21,T1_FFE_Cor_PostC SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,48
183,Mouse-Astrocytoma,TVD_GBM_U87_1202444_022112,TVD_GBM_U87_1202444_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.1,2012-02-21,,6,1.3.46.670589.11.17169.5.0.9584.2012022111052173000.1,MR,sT1_FFE_Subtr,2012-02-21,sT1_FFE_Subtr,SKULL,702.000000,Philips Medical Systems,Achieva,2.6.3,1,48
184,Mouse-Astrocytoma,TVD_GBM_U87_1202444_022112,TVD_GBM_U87_1202444_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.1,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110283515265.1,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-21,T1_FFE_Cor_PreC SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,48
185,Mouse-Astrocytoma,TVD_GBM_U87_1202444_022112,TVD_GBM_U87_1202444_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.1,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022110361184292.1,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-21,T1_FFE_PreFA5 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,12
186,Mouse-Astrocytoma,TVD_GBM_U87_1202444_022112,TVD_GBM_U87_1202444_022112,F,1.3.46.670589.11.17169.5.0.548.2012022109060329918.1,2012-02-21,,6,1.3.46.670589.11.17169.5.0.7588.2012022109591943241.1,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-21,TSE_100_Cor_P4 SENSE,SKULL,301.000000,Philips Medical Systems,Achieva,2.6.3,1,30
187,Mouse-Astrocytoma,TVD_GBM_IC2_11311059_021811,TVD_GBM_IC2_11311059_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.1,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813282453533.1,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-18,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
